	C_score	pvals
ARID4B_3	0.15368675296507706	0.036348949919224556
mock_ARID4B_3_0	0.034012028496889224	0.6449919224555735
mock_ARID4B_3_1	0.02674898338834608	0.7524232633279483
mock_ARID4B_3_2	0.05286969442028877	0.3715670436187399
mock_ARID4B_3_3	0.02713525935849037	0.7455573505654282
mock_ARID4B_3_4	0.07857967188711235	0.15589660743134087
mock_ARID4B_3_5	0.030998506381310187	0.6902261712439418
mock_ARID4B_3_6	0.03839408158354196	0.5803715670436187
mock_ARID4B_3_7	0.019096463123389196	0.8533925686591276
mock_ARID4B_3_8	0.06488225684607485	0.24878836833602586
mock_ARID4B_3_9	0.04971871229529379	0.41437802907915994
ARL4A_2	0.2292438536203627	0.023021001615508886
mock_ARL4A_2_0	0.01418135936239484	0.9095315024232633
mock_ARL4A_2_1	0.024696545970577022	0.7875605815831987
mock_ARL4A_2_2	0.03764750689909613	0.5924878836833603
mock_ARL4A_2_3	0.05011518184115171	0.4067043618739903
mock_ARL4A_2_4	0.045791664201379034	0.4701130856219709
mock_ARL4A_2_5	0.015572102729929593	0.8941841680129241
mock_ARL4A_2_6	0.050086190092525684	0.4079159935379645
mock_ARL4A_2_7	0.06743273696204577	0.22495961227786754
mock_ARL4A_2_8	0.017926478491325892	0.867124394184168
mock_ARL4A_2_9	0.07126339891694211	0.20032310177705978
AZIN1_2	0.06787604660965574	0.22253634894991922
mock_AZIN1_2_0	0.047808797247862245	0.4422455573505654
mock_AZIN1_2_1	0.025719375756687257	0.7718093699515347
mock_AZIN1_2_2	0.03224719161708334	0.675686591276252
mock_AZIN1_2_3	0.03135153821226366	0.6853796445880452
mock_AZIN1_2_4	0.034821305754811904	0.6332794830371568
mock_AZIN1_2_5	0.01521666138629274	0.8978190630048465
mock_AZIN1_2_6	0.09464322958351212	0.10339256865912763
mock_AZIN1_2_7	0.009736518363841706	0.9438610662358643
mock_AZIN1_2_8	0.04606509163589123	0.4664781906300485
mock_AZIN1_2_9	0.03226920310426129	0.6752827140549273
AZIN1_5	0.0828456905615983	0.14054927302100162
mock_AZIN1_5_0	0.02994374199292482	0.6987075928917609
mock_AZIN1_5_1	0.06268181819076613	0.27140549273021003
mock_AZIN1_5_3	0.08744918512103572	0.12318255250403877
mock_AZIN1_5_4	0.07763565857015309	0.1611470113085622
mock_AZIN1_5_5	0.04409315846695605	0.4911147011308562
mock_AZIN1_5_6	0.03330814181933306	0.6546849757673667
mock_AZIN1_5_7	0.028209426383331793	0.7302100161550888
mock_AZIN1_5_8	0.021587203875209404	0.8235056542810986
mock_AZIN1_5_9	0.02774372918588419	0.7362681744749596
BAZ2B_1	0.1145980602121639	0.06421647819063005
mock_BAZ2B_1_0	0.05349372979485656	0.3651050080775444
mock_BAZ2B_1_1	0.07372428277899701	0.18537964458804523
mock_BAZ2B_1_2	0.023753811644393608	0.8016962843295639
mock_BAZ2B_1_3	0.021477711711430425	0.824313408723748
mock_BAZ2B_1_4	0.06207237964659429	0.27584814216478193
mock_BAZ2B_1_5	0.04761735477183826	0.44749596122778673
mock_BAZ2B_1_6	0.018635932468359706	0.8582390953150242
mock_BAZ2B_1_7	0.12744006549175269	0.049676898222940226
mock_BAZ2B_1_8	0.04071508929994605	0.5424071082390953
mock_BAZ2B_1_9	0.024858544021566842	0.7851373182552503
BOLA3_1	0.32526990413722146	0.013731825525040387
mock_BOLA3_1_0	0.0067266370993454006	0.9660743134087237
mock_BOLA3_1_1	0.011254587342234612	0.934168012924071
mock_BOLA3_1_2	0.0966681978127567	0.09733441033925687
mock_BOLA3_1_3	0.05613263909462318	0.33521809369951533
mock_BOLA3_1_4	0.04166845320375234	0.5254442649434572
mock_BOLA3_1_5	0.005271429904865066	0.9737479806138933
mock_BOLA3_1_6	0.010581702647866953	0.9373990306946688
mock_BOLA3_1_8	0.026382218042669936	0.7605008077544426
mock_BOLA3_1_9	0.017998806901422526	0.8659127625201939
BPTF_10	0.051975732455344925	0.3824717285945073
mock_BPTF_10_0	0.02738633752070163	0.7411147011308562
mock_BPTF_10_1	0.06294775667867969	0.26978998384491115
mock_BPTF_10_2	0.08960407071575927	0.11752827140549273
mock_BPTF_10_3	0.09734507025079997	0.09410339256865913
mock_BPTF_10_4	0.04018893017096692	0.5484652665589661
mock_BPTF_10_5	0.03319914785475009	0.6575121163166397
mock_BPTF_10_6	0.05124558228207099	0.3929725363489499
mock_BPTF_10_7	0.028364410364505654	0.7289983844911146
mock_BPTF_10_8	0.04674107875924183	0.45638126009693053
mock_BPTF_10_9	0.010476834942651947	0.938610662358643
BPTF_4	0.5419063628589169	0.005250403877221325
mock_BPTF_4_0	0.04603768596342339	0.4668820678513732
mock_BPTF_4_1	0.040579343667306866	0.5448303715670436
mock_BPTF_4_2	0.08056393730131572	0.14903069466882068
mock_BPTF_4_3	0.05751832428732717	0.3202746365105008
mock_BPTF_4_4	0.07312499921521143	0.1890145395799677
mock_BPTF_4_5	0.059772563337126994	0.29321486268174474
mock_BPTF_4_6	0.08430687604536058	0.1332794830371567
mock_BPTF_4_7	0.050409112234797826	0.4034733441033926
mock_BPTF_4_8	0.050676001406319005	0.40064620355411956
mock_BPTF_4_9	0.032896467919457884	0.6639741518578353
C11orf74_10	0.11799164392243233	0.05936995153473344
mock_C11orf74_10_0	0.10731244501492965	0.077140549273021
mock_C11orf74_10_1	0.07647931793380902	0.16882067851373184
mock_C11orf74_10_2	0.06061265581400388	0.2859450726978998
mock_C11orf74_10_3	0.06858383113876476	0.21849757673667206
mock_C11orf74_10_4	0.0031305505140281076	0.9862681744749596
mock_C11orf74_10_5	0.059846454171358254	0.29159935379644586
mock_C11orf74_10_6	0.054329966098920046	0.3550080775444265
mock_C11orf74_10_7	0.0509448529720371	0.3974151857835218
mock_C11orf74_10_8	0.02614091175730071	0.7633279483037156
mock_C11orf74_10_9	0.007871488970315421	0.9579967689822294
C1orf43_6	0.14801737316471608	0.03836833602584814
mock_C1orf43_6_0	0.07733751959618373	0.1631663974151858
mock_C1orf43_6_1	0.07377710813333016	0.18497576736672053
mock_C1orf43_6_2	0.05405348256759068	0.35823909531502424
mock_C1orf43_6_3	0.03322061282808719	0.6563004846526656
mock_C1orf43_6_4	0.06925440690237084	0.2144588045234249
mock_C1orf43_6_5	0.03404002588617816	0.6437802907915994
mock_C1orf43_6_6	0.03106387624512319	0.6894184168012925
mock_C1orf43_6_7	0.014007412006619813	0.9103392568659128
mock_C1orf43_6_8	0.026365136074163797	0.7613085621970921
mock_C1orf43_6_9	0.04323055244029306	0.502827140549273
C1orf52_1	0.11124780321241823	0.06906300484652665
mock_C1orf52_1_0	0.02917409357820666	0.7148626817447497
mock_C1orf52_1_1	0.03270611192133188	0.6668012924071083
mock_C1orf52_1_2	0.04973577836065013	0.4135702746365105
mock_C1orf52_1_3	0.040748744777756474	0.5411954765751211
mock_C1orf52_1_4	0.005322430596188976	0.9733441033925686
mock_C1orf52_1_5	0.08653555398163248	0.12520193861066237
mock_C1orf52_1_6	0.04832043878899683	0.4333602584814216
mock_C1orf52_1_7	0.043416225777665685	0.5008077544426495
mock_C1orf52_1_8	0.09572974666718737	0.09975767366720517
mock_C1orf52_1_9	0.08100855712488586	0.14660743134087237
C6orf48_5	0.07517988000815323	0.17649434571890146
mock_C6orf48_5_0	0.027272317186904038	0.7427302100161551
mock_C6orf48_5_1	0.050661715023782694	0.40105008077544424
mock_C6orf48_5_2	0.023455484873045607	0.8069466882067852
mock_C6orf48_5_3	0.04881150629363351	0.425686591276252
mock_C6orf48_5_4	0.05529100094260575	0.34773828756058156
mock_C6orf48_5_5	0.026579837321390576	0.7552504038772213
mock_C6orf48_5_6	0.0055707426151182515	0.9721324717285945
mock_C6orf48_5_7	0.00730945144982742	0.9608239095315024
mock_C6orf48_5_8	0.043172265902772344	0.5044426494345718
mock_C6orf48_5_9	0.012286628993836923	0.9268982229402262
C8orf59_2	0.12789305754418756	0.049273021001615507
mock_C8orf59_2_0	0.032348651473179446	0.6724555735056543
mock_C8orf59_2_1	0.041232464204157604	0.5331179321486268
mock_C8orf59_2_2	0.031516824938801924	0.6821486268174475
mock_C8orf59_2_3	0.027369583533486397	0.7419224555735057
mock_C8orf59_2_4	0.08167144368339907	0.14337641357027464
mock_C8orf59_2_5	0.028930693929224427	0.7193053311793215
mock_C8orf59_2_6	0.017245166117017763	0.8764135702746365
mock_C8orf59_2_7	0.0395803858018422	0.5601777059773829
mock_C8orf59_2_8	0.023995769485120166	0.7996768982229402
mock_C8orf59_2_9	0.04409737145189019	0.4907108239095315
C8orf59_3	0.11982839717815341	0.05775444264943457
mock_C8orf59_3_0	0.03230043375572622	0.6744749596122779
mock_C8orf59_3_1	0.007055511455832608	0.9636510500807755
mock_C8orf59_3_3	0.03863471121555406	0.5759289176090469
mock_C8orf59_3_4	0.007230470181141313	0.9624394184168013
mock_C8orf59_3_5	0.039028201046045874	0.5682552504038773
mock_C8orf59_3_6	0.06939191343034268	0.21365105008077545
mock_C8orf59_3_7	0.054789259119516154	0.3501615508885299
mock_C8orf59_3_8	0.029828218324931988	0.7015347334410339
mock_C8orf59_3_9	0.05469089784914727	0.35137318255250405
C8orf59_4	0.12235368822449133	0.0561389337641357
mock_C8orf59_4_0	0.03544092323800041	0.6207592891760905
mock_C8orf59_4_1	0.026389597271658793	0.7600969305331179
mock_C8orf59_4_3	0.02940973048007478	0.7112277867528272
mock_C8orf59_4_4	0.01939685071027797	0.8501615508885298
mock_C8orf59_4_5	0.06635211792347506	0.2338449111470113
mock_C8orf59_4_6	0.014536891115257466	0.9063004846526656
mock_C8orf59_4_7	0.033378158351752174	0.651453957996769
mock_C8orf59_4_8	0.017930539358390174	0.8667205169628432
mock_C8orf59_4_9	0.007924082693521961	0.9575928917609047
CCDC25_5	0.09029721209041863	0.11631663974151858
mock_CCDC25_5_0	0.01171817663790764	0.931340872374798
mock_CCDC25_5_1	0.10286683739231484	0.08481421647819062
mock_CCDC25_5_2	0.11201930502683488	0.06744749596122779
mock_CCDC25_5_3	0.07223775592754322	0.1934571890145396
mock_CCDC25_5_4	0.008892887444660769	0.9503231017770598
mock_CCDC25_5_5	0.012451220811059205	0.9236672051696284
mock_CCDC25_5_6	0.016897951769869413	0.8816639741518578
mock_CCDC25_5_7	0.04345703756750163	0.5
mock_CCDC25_5_8	0.09125166703385756	0.11268174474959612
mock_CCDC25_5_9	0.0907700617786984	0.11429725363489499
CCDC90B_1	0.03528513758810714	0.625605815831987
mock_CCDC90B_1_0	0.023481294605908642	0.8049273021001615
mock_CCDC90B_1_1	0.026853229412551194	0.7495961227786753
mock_CCDC90B_1_2	0.02003198436913889	0.8408723747980614
mock_CCDC90B_1_3	0.005271078710431865	0.9741518578352181
mock_CCDC90B_1_6	0.04631781417481451	0.46122778675282716
mock_CCDC90B_1_7	0.01215785525874058	0.9277059773828756
mock_CCDC90B_1_8	0.0035101493520489635	0.9850565428109854
CCNL1_3	0.07024783837701942	0.2084006462035541
mock_CCNL1_3_0	0.04258420708331434	0.5153473344103393
mock_CCNL1_3_1	0.0074089793102145585	0.9604200323101777
mock_CCNL1_3_2	0.07645415174679282	0.16922455573505654
mock_CCNL1_3_3	0.024109830921389075	0.7984652665589661
mock_CCNL1_3_4	0.03053106347964052	0.694264943457189
mock_CCNL1_3_5	0.04932409913228741	0.41962843295638125
mock_CCNL1_3_6	0.023658215988654918	0.8037156704361874
mock_CCNL1_3_7	0.05226094084782262	0.3788368336025848
mock_CCNL1_3_8	0.035649971446148454	0.6195476575121163
mock_CCNL1_3_9	0.033631838852699714	0.648626817447496
CCNL1_6	0.06504519195514746	0.24676898222940227
mock_CCNL1_6_0	0.012189903139274372	0.9273021001615509
mock_CCNL1_6_1	0.03336641494831949	0.6522617124394184
mock_CCNL1_6_2	0.04466934954397028	0.48222940226171246
mock_CCNL1_6_3	0.042176899162774784	0.5201938610662359
mock_CCNL1_6_4	0.028898395267342947	0.720113085621971
mock_CCNL1_6_5	0.05410140952660503	0.3570274636510501
mock_CCNL1_6_6	0.022650002558304294	0.8146203554119548
mock_CCNL1_6_7	0.03585334167967369	0.6163166397415186
mock_CCNL1_6_8	0.07359262536171018	0.18618739903069467
mock_CCNL1_6_9	0.03985576187628581	0.5565428109854604
CD200_1	0.11530825527649813	0.06381260096930533
mock_CD200_1_0	0.10237723378622843	0.08602584814216478
mock_CD200_1_1	0.07504230902434805	0.1773021001615509
mock_CD200_1_2	0.08596407842519038	0.12762520193861066
mock_CD200_1_3	0.06669286309972067	0.23061389337641358
mock_CD200_1_4	0.0968655881768149	0.09571890145395799
mock_CD200_1_5	0.06940770600613633	0.21324717285945072
mock_CD200_1_6	0.029431262312217377	0.710016155088853
mock_CD200_1_7	0.04018790711656306	0.5488691437802908
mock_CD200_1_8	0.04544528953253568	0.47415185783521807
mock_CD200_1_9	0.011535571916474918	0.9325525040387722
CD200_4	0.15975420016541808	0.033521809369951534
mock_CD200_4_0	0.04152269846495871	0.5282714054927302
mock_CD200_4_1	0.1169297951116548	0.06058158319870759
mock_CD200_4_2	0.005737730070490943	0.9717285945072698
mock_CD200_4_3	0.05071826028494009	0.3998384491114701
mock_CD200_4_4	0.006834669817885608	0.965670436187399
mock_CD200_4_5	0.004300880147531383	0.9806138933764136
mock_CD200_4_6	0.12454028346306534	0.05250403877221325
mock_CD200_4_7	0.07881145633352249	0.15508885298869143
mock_CD200_4_8	0.0014622759336796465	0.9935379644588045
mock_CD200_4_9	0.06758937451512759	0.2241518578352181
CD59_2	0.3168600784367256	0.01494345718901454
mock_CD59_2_0	0.03605522087327706	0.6134894991922456
mock_CD59_2_1	0.006920965794218192	0.9648626817447497
mock_CD59_2_2	0.0014931431732571054	0.9931340872374798
mock_CD59_2_3	0.037429064296032766	0.5969305331179321
mock_CD59_2_4	0.011837700726347933	0.9309369951534734
mock_CD59_2_5	0.03034768367413132	0.6950726978998385
mock_CD59_2_6	0.051850606931207466	0.38408723747980617
mock_CD59_2_7	0.0525198587616128	0.3760096930533118
mock_CD59_2_8	0.021083592896355086	0.8283521809369951
mock_CD59_2_9	0.017178599279464413	0.8780290791599353
CHCHD7_1	0.15877467464877792	0.033925686591276254
mock_CHCHD7_1_0	0.048142606022422485	0.438610662358643
mock_CHCHD7_1_1	0.06558878813192903	0.2403069466882068
mock_CHCHD7_1_2	0.06314352088579422	0.26696284329563813
mock_CHCHD7_1_3	0.05148167159176176	0.38893376413570274
mock_CHCHD7_1_4	0.06660144329061646	0.23182552504038773
mock_CHCHD7_1_5	0.06554237236190374	0.24192245557350567
mock_CHCHD7_1_6	0.06584924859591268	0.23909531502423265
mock_CHCHD7_1_7	0.06721547686481755	0.2265751211631664
mock_CHCHD7_1_8	0.07711721375434533	0.16397415185783523
mock_CHCHD7_1_9	0.02251010037140566	0.8166397415185783
CHCHD7_4	0.15419255504986562	0.03594507269789984
mock_CHCHD7_4_0	0.05121292768957675	0.39337641357027464
mock_CHCHD7_4_1	0.07125871115185578	0.2007269789983845
mock_CHCHD7_4_2	0.04181911248824832	0.5238287560581584
mock_CHCHD7_4_3	0.0545660140892934	0.35379644588045234
mock_CHCHD7_4_4	0.12512432533442408	0.051696284329563816
mock_CHCHD7_4_5	0.03855399283013217	0.577140549273021
mock_CHCHD7_4_6	0.06244461210303898	0.27423263327948305
mock_CHCHD7_4_7	0.03482028851738228	0.6336833602584814
mock_CHCHD7_4_8	0.06146634820409769	0.28150242326332797
mock_CHCHD7_4_9	0.04289995767675081	0.5092891760904685
CHORDC1_3	0.1107135499328632	0.07108239095315025
mock_CHORDC1_3_0	0.058191920882114445	0.31179321486268174
mock_CHORDC1_3_1	0.13274851017573208	0.046849757673667204
mock_CHORDC1_3_2	0.048488766488198665	0.43093699515347333
mock_CHORDC1_3_3	0.06993920144590215	0.21122778675282713
mock_CHORDC1_3_4	0.06365982993408581	0.2621163166397415
mock_CHORDC1_3_5	0.06625461539148358	0.23424878836833601
mock_CHORDC1_3_6	0.018574178825719767	0.8598546042003231
mock_CHORDC1_3_7	0.025700179229381837	0.7730210016155089
mock_CHORDC1_3_8	0.039830242697946217	0.5569466882067852
mock_CHORDC1_3_9	0.1475002228036395	0.03877221324717286
CKLF_4	0.18640674750898756	0.028675282714054926
mock_CKLF_4_0	0.04312232088622603	0.5048465266558966
mock_CKLF_4_1	0.03763045783717478	0.5936995153473344
mock_CKLF_4_2	0.03148298061234023	0.6833602584814217
mock_CKLF_4_3	0.06329869812110456	0.2641357027463651
mock_CKLF_4_4	0.04091381707290853	0.5387722132471728
mock_CKLF_4_5	0.05267983097560558	0.3727786752827141
mock_CKLF_4_6	0.04087723892944961	0.5395799676898223
mock_CKLF_4_7	0.0374452584001127	0.5965266558966075
mock_CKLF_4_8	0.09588866373424132	0.09854604200323101
mock_CKLF_4_9	0.043771262140481215	0.49515347334410337
CLDND1_13	0.3460714255393804	0.011712439418416801
mock_CLDND1_13_0	0.05811652598864181	0.31260096930533116
mock_CLDND1_13_1	0.010509224804557182	0.9382067851373183
mock_CLDND1_13_2	0.027013679534452995	0.747172859450727
mock_CLDND1_13_3	0.059830013066235366	0.2920032310177706
mock_CLDND1_13_4	0.039732501926429076	0.558562197092084
mock_CLDND1_13_5	0.0615227991375602	0.28109854604200324
mock_CLDND1_13_6	0.02537434302093544	0.778675282714055
mock_CLDND1_13_7	0.05596003806652128	0.3388529886914378
mock_CLDND1_13_8	0.08231877031996204	0.14135702746365106
