cell	PC1	PC2	line_1	line_2	pseudotime	cell_type	sex	AC
SRR2727272	3.91399104818635	-6.01872123873539	-4.21203191002952	-17.7759728129993	52.6444464548206	ES	female	1
SRR2727194	-4.83158309683788	-20.331290353657803	-3.44366811605473	-18.3022189888441	53.575745524659396	ES	male	1
SRR2727273	6.74166869903734	-3.55610671844002	-3.3763758098465897	-18.3482479267599	53.65727415521621	ES	female	1
SRR2727268	3.81821453813137	-9.24362536579536	-2.68142812166065	-18.8224873881618	54.4986155580163	ES	female	1
SRR2727386	-3.27946390121904	-20.370677860325	-2.37455739782803	-19.030127125899803	54.86913398108521	Epi	female	1
SRR2727269	-0.736583028536568	-17.9298487303528	-1.75462292112243	-19.4469519686734	55.61616925800429	ES	female	1
SRR2727172	0.0276173012610871	-18.1804404390796	-1.10371174831347	-19.8826053323571	56.39941839345001	ES	male	1
SRR2727190	5.89495731606043	-9.98447354556116	-0.812424992037782	-20.076206534234	56.749174593895	ES	male	1
SRR2727196	-0.31252331969615804	-19.462405653056397	-0.7486522185610419	-20.118592551881896	56.8257483565619	ES	male	1
SRR2727184	4.01670358693529	-13.342075113532903	-0.567342730615378	-20.239098321614602	57.04345175790879	ES	male	1
SRR2727200	8.11614240047174	-7.312421441215099	-0.503613083887013	-20.2814556754454	57.119973737075995	ES	male	1
SRR2727226	12.2790642213565	-1.99619185001001	0.033706188854451	-20.635972267116	57.7637081657259	ES	female	1
SRR2727347	0.6394580493880029	-19.856046514217	0.0989358963338988	-20.6788247634742	57.8417546338201	Epi	female	1
SRR2727411	0.91082042545178	-19.8760506183599	0.297670167047823	-20.809382755240396	58.079537517077505	Epi	female	1
SRR2727195	8.391984596769309	-11.331088578812802	1.69022601319008	-21.7165533000378	59.7415153093398	ES	male	1
SRR2727174	9.159775131886963	-10.310648122714902	1.76739165367235	-21.7663484230622	59.833352613024395	ES	male	1
SRR2727224	16.3200883782169	-0.995319144213906	2.6911746545483	-22.35916607811	60.9309899870436	ES	female	1
SRR2727348	2.80837238356273	-25.704667428664397	4.2839627574139705	-23.3644128593291	62.814469488334204	Epi	female	1
SRR2727380	2.37476642431716	-27.118789367109297	4.57991277449587	-23.548529131341	63.1630167795736	Epi	female	1
SRR2727391	1.84600338224184	-30.5550145547864	5.6658791464343	-24.2159400081272	64.4376776126714	Epi	female	1
SRR2727344	11.832190479321001	-13.987861257466399	5.66804524956493	-24.217245284597894	64.44020659456879	Epi	female	1
SRR2727242	11.410988377609101	-19.0292325553675	7.69680674185384	-25.4304822866853	66.80406302333701	ES	female	1
SRR2727362	4.25387499989902	-31.8168431668863	7.893274188549451	-25.5444781176822	67.0312072662659	Epi	female	1
SRR2727365	11.5879517753726	-27.8809517679578	11.7119353473137	-27.629566462281197	71.3820424102627	Epi	female	1
SRR2727173	18.143681504231697	-17.2435888536206	12.765118975178499	-28.148998048551196	72.5563528150609	ES	male	1
SRR3211931	12.1491195257478	-38.3816054268861	15.772943894935803	-29.5731197283457	75.88428510204841	Epi	female	1
SRR3211933	18.077243527006495	-35.0375288633601	19.219289705031894	-30.8073100474625	79.5449578799088	Epi	female	2
SRR3211917	19.857195908764602	-34.5378710537096	20.7525921620071	-31.2212607878272	81.1331554872659	Epi	female	2
SRR3211944	19.934187862927306	-34.3075360147464	20.7663938584052	-31.224986877494803	81.1474513107006	Epi	female	2
SRR3211932	21.5918038487272	-30.4669575429024	21.3449851901258	-31.381191094767605	81.7467573148721	Epi	female	2
SRR3211943	20.716360896558896	-34.1613550703945	21.4586466840335	-31.411876664558505	81.86448810689659	Epi	female	2
SRR3211919	20.0709831161907	-37.3221608067915	21.5387229637272	-31.4334951228829	81.947431270026	Epi	female	2
SRR3211927	21.1813069326998	-35.1581094649044	21.8229731638977	-31.483126303944697	82.23598183826421	Epi	female	2
SRR3211915	22.072880131469397	-32.1702419772025	22.1819104341891	-31.545798135454397	82.60034940332591	Epi	female	2
SRR3211935	21.3246351552015	-36.575305636735	22.2021883564606	-31.549338738877697	82.6209341064875	Epi	female	2
SRR2727306	20.736059761297103	-40.837787410398604	22.3532532753715	-31.5757152562489	82.7742844582777	Epi	male	2
SRR3211939	21.679372210610598	-36.736816071928	22.5737967159649	-31.6142229914256	82.9981644592988	Epi	female	2
SRR3211934	22.9867666893493	-33.888528766602505	23.265145651848698	-31.7130014783467	83.6965343760522	Epi	female	2
SRR2727276	22.527351189219605	-37.6543604000613	23.265145651848698	-31.7130014783467	83.6965343760522	Epi	male	2
SRR3211908	23.4967218629638	-31.184894810970203	23.4420421892071	-31.7324341381615	83.8744950829424	Epi	female	2
SRR2727316	23.4829576805066	-31.5727886871883	23.466768197163898	-31.7349033855402	83.8993440799462	Epi	male	2
SRR2727314	22.979987296141	-42.5493546213389	23.900605969721106	-31.7743940389324	84.3349754890558	Epi	male	2
SRR3211918	24.3077529147521	-27.3656021693099	23.9863787862233	-31.7808582352212	84.4209915450243	Epi	female	2
SRR3211938	24.3386727091728	-32.56649903379989	24.370543332703	-31.802357630570803	84.8057572175737	Epi	female	2
SRR2727332	24.298549318045996	-41.9849975834718	24.722631914003898	-31.817042455364298	85.1581519013611	Epi	male	2
SRR2727281	24.8920924509866	-33.9008561376256	24.899414709854106	-31.8206473943575	85.3349714491882	Epi	male	2
SRR3211945	24.957054540682996	-28.7408121031491	24.946213053005906	-31.8208121228177	85.38177008225809	Epi	female	2
SRR3211911	26.920227687211398	-43.55974040960391	25.9714216247858	-31.795011612125894	86.407303251884	Epi	female	2
SRR2727289	28.6076997759473	-45.739117839855396	26.6973474096182	-31.728484676154494	87.1362710689338	Epi	male	2
SRR2727291	29.1952126670075	-45.772126660571786	27.159395928126504	-31.6618209110419	87.6031038987933	Epi	male	2
SRR2727317	28.445866861778804	-38.7734361563829	27.248724068060604	-31.648932762070498	87.6933569927458	Epi	male	2
SRR2727293	29.627548894872998	-44.89309996836	27.248724068060604	-31.648932762070498	87.6933569927458	Epi	male	2
SRR2727296	28.958287738410398	-40.3575901490371	27.389521942569605	-31.623643063439197	87.8364080686702	Epi	male	2
SRR3211937	27.0583340935884	-29.5863003865142	27.423189383136396	-31.617595817139502	87.8706142924041	Epi	female	2
SRR2727302	30.5979914526686	-44.5906807412338	27.7231730857416	-31.5589386728576	88.17627894918341	Epi	male	2
SRR2727295	30.462485882783	-43.68185960810251	27.7761047812208	-31.5472205899219	88.2304922118964	Epi	male	2
SRR2727328	28.117993853242996	-32.6826184637696	27.8624083862988	-31.528114593169107	88.31888537544071	Epi	male	2
SRR2727285	31.5775067583553	-47.86838598932071	27.928610254370003	-31.5134587433323	88.3866901044097	Epi	male	2
SRR2727290	31.9584634430932	-48.080863377534506	28.009610902023606	-31.4943792405406	88.46990748448792	Epi	male	2
SRR2727329	30.5874930405952	-39.56106239268279	28.387543346061396	-31.3969555544825	88.86019495144221	Epi	male	2
SRR2727284	31.539765856897606	-42.5852428944065	28.406165673712398	-31.3917812000541	88.8795227819177	Epi	male	2
SRR3211923	28.285614345571602	-30.7722809754917	28.4570376231887	-31.3774625982557	88.9323714110483	Epi	female	2
SRR2727335	30.872745625202498	-39.7919635021985	28.459160146526603	-31.3768613739394	88.93457744277929	Epi	male	2
SRR2727325	29.1930526517313	-33.8024380594143	28.4866132453197	-31.3688919540165	88.96316387815091	Epi	male	2
SRR2727294	31.8921979064842	-42.005620609818	28.659190239186398	-31.3179184946846	89.1431114048588	Epi	male	2
SRR2727338	32.104242050644395	-42.5117642646357	28.674819899952002	-31.3131360659093	89.15945637107599	Epi	male	2
SRR2727324	30.4959126405558	-36.7390652978515	28.767068555289196	-31.284380998379607	89.256082808039	Epi	male	2
SRR2727305	29.1587345564468	-32.3916383144657	28.7997696038061	-31.273879156149203	89.29042880146379	Epi	male	2
SRR2727322	31.7842691373531	-39.697084228061	28.9240220432239	-31.232905438800607	89.4212627199048	Epi	male	2
SRR2727298	33.1619971780281	-43.3875448411639	29.041267250205497	-31.1932854979984	89.54502126817249	Epi	male	2
SRR2727299	28.9395078847898	-30.801342335389105	29.0730626639035	-31.1824113090133	89.57862478463001	Epi	male	2
SRR3211942	30.9249862327933	-35.1537616440614	29.354881959727606	-31.078723516995396	89.8789134352853	Epi	female	2
SRR2727307	35.1469687917484	-46.015446275097396	29.3870961837396	-31.066311439071804	89.9134361221314	Epi	male	2
SRR3211922	29.3464334978774	-30.702262033186496	29.473825640476495	-31.0328947478957	90.0063805889653	Epi	female	2
SRR2727323	29.5618238828781	-30.756609384345	29.6464178525348	-30.962467599832696	90.19278889040993	Epi	male	2
SRR2727334	31.568066790756895	-35.5984490104765	29.6605943164226	-30.956642020546894	90.2081156481355	Epi	male	2
SRR2727311	33.2250942745422	-37.985032121585895	29.9616428647859	-30.8260620865719	90.53626401035679	Epi	male	2
SRR3211929	30.4563979962451	-30.9977105111129	30.293445623347	-30.668296824488397	90.9036642669014	Epi	female	2
SRR2727300	31.3951643665308	-32.791291471296304	30.334843934177197	-30.6478181581255	90.94985080082192	Epi	male	2
SRR2727303	36.8985280188187	-42.152476661928794	30.6209069371778	-30.4991770132339	91.2722267174789	Epi	male	2
SRR2727333	34.9341576369771	-38.1314781768596	30.7078321736731	-30.4515642202497	91.3713376391552	Epi	male	2
SRR2727336	34.342573038442694	-36.981730505173104	30.739403086912397	-30.4341904638148	91.4073733155804	Epi	male	2
SRR2727304	34.4333637400151	-36.8684266686654	30.7690196970727	-30.4178921778751	91.4411783110982	Epi	male	2
SRR2727279	37.6298270520032	-42.8270580372041	30.7690196970727	-30.4178921778751	91.4411783110982	Epi	male	2
SRR3211921	27.8095819021469	-25.108169479563895	30.8317661964396	-30.381934663978	91.5134975062574	Epi	female	2
SRR2727297	34.9619399936644	-37.473250070114496	30.8817693101095	-30.353279875697798	91.57112916654994	Epi	male	2
SRR2727327	31.203881745704997	-30.6197570697393	31.0039360227878	-30.282703445882397	91.7122168631506	Epi	male	2
SRR2727337	35.46769904778529	-37.1698047729358	31.1787692169904	-30.177234753681606	91.91639886732729	Epi	male	2
SRR2727310	33.6761505343369	-34.2382327830307	31.183526272667894	-30.174316988404197	91.9219794526849	Epi	male	2
SRR2727287	36.338715300012005	-37.6701814603139	31.361604161645797	-30.0619031558505	92.132570535811	Epi	male	2
SRR3211941	29.2434920047933	-26.5301717849392	31.4962333558804	-29.9738327100334	92.2934475800611	Epi	female	2
SRR2727301	39.2232427724068	-41.1655731875548	31.545953359615197	-29.9411303961841	92.35295825223422	Epi	male	2
SRR2727286	36.6285564467564	-37.349688786224704	31.5563773316298	-29.9340006124189	92.36558730639908	Epi	male	2
SRR2727283	40.138111478379706	-41.0387483518326	31.7639879816688	-29.7915511142456	92.61736904032641	Epi	male	2
SRR2727393	28.901009686479696	-25.5829460615316	32.036796096192106	-29.5773864517629	92.96419863826479	Epi	female	2
SRR2727331	34.8210800788924	-32.9272032494676	32.132417528569306	-29.502320019714197	93.08576519431699	Epi	male	2
SRR2727326	37.452555157603705	-36.161352290497604	32.189676060587004	-29.457369911814197	93.1585597798921	Epi	male	2
SRR2727282	37.4286529319224	-36.063936551153496	32.2222030158711	-29.43183502473	93.1999123285252	Epi	male	2
SRR3211930	35.3426284989185	-33.2403894781256	32.302984937821996	-29.3684181682353	93.3026129448902	Epi	female	2
SRR2727309	39.5407954432656	-38.3643122581956	32.411687504730104	-29.283082552051106	93.44080996165228	Epi	male	2
SRR2727312	37.1347991199658	-35.1130032039204	32.5022680767992	-29.2119733855273	93.5559679123117	Epi	male	2
SRR2727320	37.346103144812496	-34.2764126107371	32.7891102246592	-28.9867914773952	93.9206394213976	Epi	male	2
SRR2727277	39.236295040646404	-37.105043456345	32.7891102246592	-28.9867914773952	93.9206394213976	Epi	male	2
SRR2727280	40.6985784959574	-38.3612978130575	32.7891102246592	-28.9867914773952	93.9206394213976	Epi	male	2
SRR2727318	34.0116601575321	-30.4552170132656	32.7891102246592	-28.9867914773952	93.9206394213976	Epi	male	2
SRR3211936	32.377137360081896	-28.0173925096419	33.0425222049353	-28.759783089556304	94.2608605846086	Epi	female	2
SRR2727330	37.4731056365901	-33.3322433558415	33.0788159613547	-28.727253965214402	94.3095984619268	Epi	male	2
SRR2727315	38.690417878184796	-31.116330301036896	34.3550239822054	-27.3964810475576	96.1534160968496	Epi	male	2
SRR3211909	39.1696655484859	-31.515986041631	34.36073081608	-27.3898298713784	96.16218000564872	Epi	female	2
SRR3211926	35.9107434039801	-27.9339584277943	34.6963903303277	-26.983724661546802	96.6890469252379	Epi	female	2
SRR3211920	38.936758561728396	-26.72486648961	36.080776233477394	-25.0305770449555	99.083062368178	Epi	female	2
SRR2727313	42.9316437009449	-28.941583842813397	36.148009446874106	-24.9172452468154	99.214836422731	Epi	male	2
SRR3211914	33.8971454363855	-22.8239776920229	36.480609294689295	-24.3565976604563	99.8667170673715	Epi	female	2
SRR2727416	37.468496300939	-24.1026368290234	36.8492166440274	-23.7352539584728	100.589170784907	Epi	female	2
SRR3211928	36.1128848090939	-23.1695823849056	36.9210703647626	-23.6121885136247	100.731677138797	Epi	female	2
SRR2727292	37.6690063463064	-23.9273642947522	36.9608552734159	-23.5395424601228	100.814503994623	Epi	male	2
SRR3211946	42.689858506824	-26.4274547775708	37.012512435969	-23.4452180260192	100.92204729433	Epi	female	2
SRR2727278	35.6880180224472	-21.729516294606398	37.4327312583791	-22.6397767619758	101.830518256184	Epi	male	2
SRR3211907	43.57360865679249	-24.486307221841606	37.8628906441065	-21.757482677233305	102.812088400953	Epi	female	2
SRR3211924	39.35625327918071	-20.0893971947078	38.7009219436736	-19.8155683393371	104.927112692724	Epi	female	2
SRR3211916	38.711574032607395	-19.5368528626371	38.801654809152396	-19.5744929304863	105.188387381395	Epi	female	2
SRR2727319	38.4368013790107	-18.0616520932474	39.2855954334347	-18.416318949195198	106.443602701079	Epi	male	2
SRR3211925	48.0491221897726	-21.820634617158603	39.336059366014794	-18.2955479066845	106.57449293448299	Epi	female	2
SRR2727288	34.4210283465591	-15.1213944472384	39.8037528924743	-17.008848924407403	107.94355520687401	Epi	male	2
SRR3211912	48.4592213488508	-16.0201580579218	40.9422287439539	-13.622892318885803	111.515785518441	Epi	female	2
SRR3211906	42.3248769686656	-13.3010897351753	41.163022620023604	-12.930559422037199	112.242473054986	Epi	female	2
SRR2727308	38.708161222267	-9.37559626824552	41.935321965820606	-10.3134025995751	114.971200984421	Epi	male	2
SRR2727321	32.8268930031247	-4.7820233890063495	42.7082747158495	-7.65353276485283	117.741104140028	Epi	male	1
SRR3211940	48.385541393702496	-3.74912649292485	44.1304685809437	-2.5551915216756003	123.03409184280899	Epi	female	2
SRR2727454	24.539967792124802	3.16267544095191	44.1879402023171	-2.35036802667782	123.246825599807	Motor neuron	female	1
SRR3211913	57.623156373446896	-2.27054194307019	45.2598664197642	1.39012330568026	127.13787959880199	Epi	female	2
SRR2727473	13.8308203456056	13.531741652530998	46.0318282633418	3.9972964441110497	129.856937682348	Motor neuron	female	1
SRR2727490	41.61508902868111	11.010130170368301	47.60573960245321	8.97266275704487	135.075315481172	Motor neuron	female	3
SRR3211910	64.163058536887	3.38079328325314	47.6177520409512	9.00798225276283	135.112621854038	Epi	female	2
SRR2727435	44.42654574615671	12.6645809330281	48.4046745879855	11.2346748060864	137.47427526257601	Motor neuron	male	3
SRR2727491	42.81451565103	13.6816103371449	48.5439690972036	11.622204794376099	137.88607916265698	Motor neuron	female	3
SRR2727462	36.1586345897461	17.5726362628332	48.9419686388772	12.7051253015481	139.03982110088498	Motor neuron	female	3
SRR2727477	33.7768690069708	18.5212677920584	48.9558449658678	12.741568100487196	139.078816357587	Motor neuron	female	3
SRR2727457	35.833684406336005	20.7453536875783	49.84792835805101	15.012886767368	141.519042016236	Motor neuron	female	3
SRR2727456	41.5379403486973	18.565169371236397	49.8928204800868	15.121811938747001	141.636855409281	Motor neuron	female	3
SRR2727433	43.364544472448394	18.9401949013643	50.262032242641496	16.0048384361954	142.59396204952802	Motor neuron	male	3
SRR2727425	41.4425668324253	20.946524521928502	50.6634226577602	16.9480238762626	143.61900499482599	Motor neuron	male	3
SRR2727481	47.2836804471959	18.7913980803253	50.7896770551647	17.2358910411219	143.933341880138	Motor neuron	female	3
SRR2727476	43.455698141218	20.7876311205496	50.9000977779505	17.4847710974506	144.20561750971	Motor neuron	female	3
SRR2727471	30.2706470671661	27.4789416299117	51.1385189084139	18.0198046967156	144.791369665314	Motor neuron	female	3
SRR2727468	54.073244420388406	18.1258718961704	51.6958489697587	19.231295501160602	146.124908853539	Motor neuron	female	3
SRR2727430	43.393226833941405	23.447635015646306	51.783525513242	19.4151028827077	146.328556416226	Motor neuron	male	3
SRR2727455	53.4127062679605	19.4765031101373	52.113211239448496	20.101064363480607	147.089631860035	Motor neuron	female	3
SRR2727436	45.446611426589	23.983431810982104	52.3478554526221	20.589277468049396	147.631305140019	Motor neuron	male	3
SRR2727426	43.9233975487213	24.854642792649198	52.388959284719704	20.672480120720998	147.724107114269	Motor neuron	male	3
SRR2727427	54.5910635976721	19.6580535113037	52.418129997571704	20.7315276733638	147.78996714738	Motor neuron	male	3
SRR2727478	45.361754509501715	25.0457448412112	52.71964502315479	21.335935844913003	148.46540815034598	Motor neuron	female	3
SRR2727475	55.001316335178004	21.6563125055577	53.3369583288776	22.5351148370801	149.814150517397	Motor neuron	female	3
SRR2727450	48.364948596213	25.5629126402845	53.5031551072588	22.849873832133003	150.170092358307	Motor neuron	male	3
SRR2727447	46.5684982708859	26.7484748433017	53.6010174556578	23.0352146957502	150.379683090356	Motor neuron	male	3
SRR2727442	55.90230712990561	22.356749548361	53.83584660859179	23.475752913214997	150.87890113101002	Motor neuron	male	3
SRR2727356	57.4425895049675	21.796375825976305	53.9504516809307	23.6873937938137	151.119579723632	Epi	female	3
SRR2727443	45.206366245203895	29.0916230339773	54.152757742614796	24.0507418828933	151.535451791018	Motor neuron	male	3
SRR2727464	46.39884884506989	29.701477974896694	54.7009368471514	25.0236322829834	152.652150524445	Motor neuron	female	3
SRR2727461	45.747643331688614	30.6600889040396	54.953986652814294	25.472736826802503	153.167639705151	Motor neuron	female	3
SRR2727419	52.3320808314941	29.585244990728306	56.02869677085339	27.2918339741534	155.280485243594	Motor neuron	male	3
SRR2727449	58.998779821739504	25.7333121635455	56.155986363344404	27.4970046710394	155.521934317349	Motor neuron	male	3
SRR2727428	51.9965793477273	31.8255961914634	56.86381163167579	28.630667206831998	156.858425004016	Motor neuron	male	3
SRR2727482	52.673059046747	33.100518227841896	57.652389666358786	29.832006105845	158.295460308755	Motor neuron	female	3
SRR2727469	51.420669150956705	37.6099775826586	59.1929676056575	32.1129449606412	161.047925103511	Motor neuron	female	3
SRR2727485	60.17888657794471	32.4240325491433	59.6755671864763	32.79330587937	161.88206737863	Motor neuron	female	3
SRR2727453	64.1389186959186	29.788011227986	59.8040367485571	32.968409837646796	162.099244321663	Motor neuron	female	3
SRR2727445	60.841573354603604	33.4936018357671	60.417583116106	33.804673274713394	163.13644038861798	Motor neuron	male	3
SRR2727489	62.6174498449042	34.6934983245466	61.6435092888558	35.4382360325943	165.178846387672	Motor neuron	female	3
SRR2727470	52.5846244977983	42.8532482758131	61.8197059629633	35.6664359912436	165.467152629529	Motor neuron	female	3
SRR2727487	65.1258222338783	34.3253850639708	62.43791255104161	36.453478243308794	166.46795974984698	Motor neuron	female	3
SRR2727488	67.2294083359607	33.361852117165	62.806266162414396	36.9177643065253	167.060619797015	Motor neuron	female	3
SRR2727460	58.4772713427308	41.8278742588229	63.444144976874895	37.697489949608396	168.068023122609	Motor neuron	female	3
SRR2727444	58.7146684167706	42.2072012581767	63.727681232670406	38.03844823528	168.511470256909	Motor neuron	male	3
SRR2727451	66.4148533543508	35.963756545294	63.8063024358508	38.1329918786621	168.63443282883	Motor neuron	male	3
SRR2727422	59.56237593393001	45.3493165658359	65.5181818812122	40.16604503388329	171.292220699862	Motor neuron	male	3
SRR2727479	58.177147180042	47.7295203272637	66.0683567077424	40.794758578523606	172.12766852047199	Motor neuron	female	3
SRR2727432	69.1972461065025	38.5474888043077	66.3529616956843	41.114142023692395	172.555460273793	Motor neuron	male	3
SRR2727463	69.1044778835994	39.5051660007042	66.7876489537821	41.595848778017896	173.204301093652	Motor neuron	female	3
SRR2727486	61.35059122077661	50.247642851543	68.449446676091	43.398611170690785	175.65614201718395	Motor neuron	female	3
SRR2727441	71.43283264654801	50.0738783111886	73.19129826479279	48.295834618330495	182.47288273290695	Motor neuron	male	4
SRR2727458	73.57892340007791	49.6864775260169	74.08133973365109	49.1716004197565	183.72153783149602	Motor neuron	female	4
SRR2727472	72.8663550591154	52.9881911745804	75.34827823056851	50.4032620459243	185.488491004715	Motor neuron	female	4
SRR2727440	82.7701534263435	46.5147510142465	77.301326841758	52.2764094309241	188.19460999759	Motor neuron	male	4
SRR2727424	79.8884212387673	49.785682312045495	77.41861470189029	52.3877362262933	188.35631991534905	Motor neuron	male	4
SRR2727438	80.0759383581772	51.2433997614115	78.249441595617	53.1756083760914	189.50131592048	Motor neuron	male	4
SRR2727484	82.650832250933	49.6848072669136	78.8365191549065	53.7301692594091	190.30890358378798	Motor neuron	female	4
SRR2727439	78.3483318588698	55.160285214687995	79.29047304861659	54.1578242013552	190.932572475898	Motor neuron	male	4
SRR2727420	82.4239589251205	50.903833905566216	79.3304532707847	54.1953987439847	190.98743835252895	Motor neuron	male	4
SRR2727467	82.5455590080796	53.03330695112229	80.4601883154903	55.256943418241704	192.537657165045	Motor neuron	female	4
SRR2727418	82.5769226194907	53.4580491447752	80.6894713592921	55.47192242209621	192.851960658938	Motor neuron	male	4
SRR2727446	83.2763018052825	52.7880203059702	80.72748891355779	55.507553403209286	192.904065373191	Motor neuron	male	4
SRR2727448	81.93742286013259	54.6186693088309	80.9284237845371	55.695829876613296	193.1794248706	Motor neuron	male	4
SRR2727423	83.8827436390136	53.105530339805	81.210256657625	55.95979698141871	193.56557044000598	Motor neuron	male	4
SRR2727437	86.25027453820059	50.86600643661679	81.3555941119102	56.09584968715771	193.764651615301	Motor neuron	male	4
SRR2727465	81.94861456827641	56.1125966911263	81.6802075275721	56.3996138591568	194.209226178022	Motor neuron	female	4
SRR2727452	90.8166296938339	48.1805821097601	82.4571608953803	57.126169483663595	195.27296468501098	Motor neuron	male	4
SRR2727431	87.9787703589093	52.562716814336795	83.1295423468984	57.75449358663071	196.19322986131303	Motor neuron	male	4
SRR2727429	86.19447134449871	56.072623292779504	83.927465306378	58.4997703071523	197.285071626138	Motor neuron	male	4
SRR2727466	87.6318219114393	56.1016536196235	84.71021118929609	59.230644942460785	198.355991254197	Motor neuron	female	4
SRR2727421	87.96585553292759	55.8246781213132	84.7505006012578	59.2682640873644	198.411113271391	Motor neuron	male	4
SRR2727434	89.89011952916599	55.1543477163898	85.4444008312898	59.9161109007225	199.36043040639703	Motor neuron	male	4
