	C_score	pvals
mock_CCNL1_6_33	0.012915394923365242	0.7051385216691574
mock_CCNL1_6_34	0.02022892677747057	0.514426945625934
mock_CCNL1_6_35	0.016505576774139996	0.6089205655822508
mock_CCNL1_6_36	0.016241856621763584	0.6170824232670422
mock_CCNL1_6_37	0.020793988159930832	0.49695367283595815
mock_CCNL1_6_38	0.024184507610650274	0.41039199908035406
mock_CCNL1_6_39	0.020627094092255827	0.5024715484538452
mock_CCNL1_6_40	0.016184324638301217	0.6186918036555926
mock_CCNL1_6_41	0.00830000701045519	0.826186918036556
mock_CCNL1_6_42	0.022644126621547134	0.44648810208069895
mock_CCNL1_6_43	0.029251023201232518	0.3078514771812852
mock_CCNL1_6_44	0.03552513964549597	0.21220829980457523
mock_CCNL1_6_45	0.04872101257839734	0.09495344292447408
mock_CCNL1_6_47	0.010136596721450064	0.7799747097367513
mock_CCNL1_6_48	0.00984700196216548	0.7872169214852281
mock_CCNL1_6_49	0.011043021524615004	0.7587078974594781
CD59_6	0.02817182056848533	0.32854351074836186
mock_CD59_6_0	0.001998793718666292	0.964593631451891
mock_CD59_6_2	0.023252743003929655	0.4320036785837453
mock_CD59_6_3	0.013988554466409786	0.6762846304172894
mock_CD59_6_4	0.02363921901972532	0.4222324405104035
mock_CD59_6_7	0.029959385806832994	0.2960110357512358
mock_CD59_6_9	0.0008078769297340527	0.9857454879871249
mock_CD59_6_10	0.026285607157776725	0.3648695252327854
mock_CD59_6_11	0.022137721297999624	0.46051270260949534
mock_CD59_6_12	0.027822659053644783	0.3356707667547994
mock_CD59_6_13	0.0004892260593230002	0.9912633636050121
mock_CD59_6_15	0.021143257659346326	0.48925163811932404
mock_CD59_6_16	0.04539394279989051	0.11736981262214048
mock_CD59_6_18	0.02492087130823828	0.39165421312794574
mock_CD59_6_24	0.007187775939975216	0.8515921370272445
mock_CD59_6_25	0.04421664494439104	0.12817565237383607
mock_CD59_6_27	0.018428775280586285	0.5594895965053455
mock_CD59_6_28	0.03481157112607214	0.22174962639383838
mock_CD59_6_29	0.009154080494963468	0.8040004598229682
mock_CD59_6_32	0.03325854235364212	0.24290148292907232
mock_CD59_6_33	0.03180884332256073	0.2638234279802276
mock_CD59_6_34	0.025724742405659584	0.37774456834118864
mock_CD59_6_35	0.026088270555345017	0.36946775491435796
mock_CD59_6_36	0.003225085397052463	0.9370042533624554
mock_CD59_6_37	0.010685279032533246	0.7669847108863088
mock_CD59_6_38	0.02086075939226595	0.49488446947925047
mock_CD59_6_39	0.059067358719683716	0.04989079204506265
mock_CD59_6_40	0.005860124007473488	0.8830900103460168
mock_CD59_6_41	0.00018564133914855674	0.9962064605127026
mock_CD59_6_42	0.013601074707420224	0.6865156914587883
mock_CD59_6_45	0.006212105763667597	0.8760777100816186
mock_CD59_6_46	0.03866649010012935	0.17841131164501667
mock_CD59_6_47	0.05145366911297189	0.08069893091159903
mock_CD59_6_48	0.02143571054194371	0.48062995746637543
mock_CD59_6_49	4.770274789567264e-05	0.9987354868375675
CHCHD7_3	0.036791764411370775	0.19703414185538567
mock_CHCHD7_3_0	0.06295985710638496	0.038165306357052536
mock_CHCHD7_3_1	0.0013493770050296838	0.9759742499137832
mock_CHCHD7_3_4	0.013651733043670844	0.6853661340383952
mock_CHCHD7_3_5	0.010617581956836819	0.7692838257270951
mock_CHCHD7_3_6	0.062156109557338746	0.04057937693987815
mock_CHCHD7_3_7	0.0020845078884763613	0.9629842510633406
mock_CHCHD7_3_11	0.0014880459699484483	0.9728704448787217
mock_CHCHD7_3_12	0.002690170470008746	0.9495344292447407
mock_CHCHD7_3_13	0.05537612300142336	0.06265087941142661
mock_CHCHD7_3_15	0.02760813122319339	0.33900448327393956
mock_CHCHD7_3_16	0.01679698283056441	0.6004138406713415
mock_CHCHD7_3_17	0.03014773726773179	0.29198758477985975
mock_CHCHD7_3_18	0.0394823366251541	0.16795033911943902
mock_CHCHD7_3_19	0.0038151705563523874	0.9244740774801702
mock_CHCHD7_3_21	0.026977137004198126	0.35061501321991034
mock_CHCHD7_3_22	0.023556640742472545	0.42407173238303253
mock_CHCHD7_3_23	0.02731565134836733	0.34440740314978735
mock_CHCHD7_3_25	0.078022063587045	0.015978848143464765
mock_CHCHD7_3_29	0.013435846974263144	0.6908840096562824
mock_CHCHD7_3_30	0.02452141070898739	0.4020002299114841
mock_CHCHD7_3_31	0.016170121350390976	0.6190366708817105
mock_CHCHD7_3_32	0.0013087394550853615	0.977008851592137
mock_CHCHD7_3_34	0.03126809049379453	0.2721002414070583
mock_CHCHD7_3_36	0.017459237776673686	0.5823657891711691
mock_CHCHD7_3_37	0.04457679699071315	0.12484193585469594
mock_CHCHD7_3_38	0.05517023616360961	0.06357052534774112
mock_CHCHD7_3_40	0.022360204989381516	0.45442004828141164
mock_CHCHD7_3_42	0.032257918922040774	0.25784572939418327
mock_CHCHD7_3_43	0.006311714325920259	0.8737785952408322
mock_CHCHD7_3_45	0.054016852877691424	0.06759397631911714
mock_CHCHD7_3_46	0.04708977793708047	0.10506954822393379
mock_CHCHD7_3_47	0.011567028735426033	0.7442234739625244
mock_CHCHD7_3_48	0.028559270776733703	0.32118634325784573
mock_CHCHD7_3_49	0.0512903665369856	0.08184848833199218
CHCHD7_4	0.030689346372716142	0.28175652373836074
mock_CHCHD7_4_1	0.027773097283594672	0.3364754569490746
mock_CHCHD7_4_2	0.046204936414874664	0.11116220255201748
mock_CHCHD7_4_3	0.030119690817682176	0.2925623634900563
mock_CHCHD7_4_5	0.025929168318922224	0.37303138291757676
mock_CHCHD7_4_6	0.015217632919029778	0.6458213587768709
mock_CHCHD7_4_7	0.0030026757890565525	0.9430969076905391
mock_CHCHD7_4_8	0.04347823141723106	0.13369352799172318
mock_CHCHD7_4_9	0.047290051056286364	0.1044947695137372
mock_CHCHD7_4_10	0.022242983084575396	0.4577537648005518
mock_CHCHD7_4_11	0.03969189350328195	0.16588113576273134
mock_CHCHD7_4_12	0.03418904758979324	0.23106104149902287
mock_CHCHD7_4_13	0.021935027350374225	0.46591562248534313
mock_CHCHD7_4_15	0.057480615545654534	0.0556385791470284
mock_CHCHD7_4_16	0.01431137933615012	0.6692723301528911
mock_CHCHD7_4_18	0.035391977281690634	0.2133578572249684
mock_CHCHD7_4_20	0.022217106877532977	0.45844349925278766
mock_CHCHD7_4_21	0.022427735071551935	0.45269571215082194
mock_CHCHD7_4_23	0.04312343745979064	0.13668237728474536
mock_CHCHD7_4_24	0.059323577472807365	0.04943096907690539
mock_CHCHD7_4_25	0.036574297505777564	0.20002299114840785
mock_CHCHD7_4_26	0.013904384200944309	0.6789286124841936
mock_CHCHD7_4_27	0.05372618632725201	0.06851362225543166
mock_CHCHD7_4_28	0.031795025454640746	0.26416829520634555
mock_CHCHD7_4_29	0.015417166691643502	0.6396137487067479
mock_CHCHD7_4_32	0.04081012824068908	0.1545005173008392
mock_CHCHD7_4_33	0.008585485528806114	0.8190596620301184
mock_CHCHD7_4_34	0.0800935125317922	0.013564777560639153
mock_CHCHD7_4_35	0.037956929788184546	0.18542361190941486
mock_CHCHD7_4_37	0.014232382757602968	0.6718013564777561
mock_CHCHD7_4_38	0.06135986991682241	0.042418668812507186
mock_CHCHD7_4_39	0.034248813132430556	0.230371307046787
mock_CHCHD7_4_40	0.0022353004170951873	0.9593056673180825
mock_CHCHD7_4_42	0.008619276333497683	0.8179101046097252
mock_CHCHD7_4_44	0.05915987521653654	0.04977583630302334
mock_CHCHD7_4_46	0.04475771149151386	0.12265777675594897
mock_CHCHD7_4_47	0.04197572290653484	0.1444993677434188
mock_CHCHD7_4_48	0.026169727020728284	0.36774341878376826
mock_CHCHD7_4_49	0.044988865437040726	0.12127830785147718
CHID1_5	0.015742155704636995	0.6309920680537993
mock_CHID1_5_0	0.011152720348378331	0.7554891366823773
mock_CHID1_5_2	0.013742848667401941	0.6826071962294517
mock_CHID1_5_3	0.024096231449320826	0.4122312909529831
mock_CHID1_5_4	0.024386400636642325	0.4053339464306242
mock_CHID1_5_5	0.026608355033153952	0.35762731348430854
mock_CHID1_5_6	0.005103811843365502	0.8996436371996781
mock_CHID1_5_7	0.008924057869448276	0.8098632026669732
mock_CHID1_5_8	0.06347664745982462	0.03690079319462007
mock_CHID1_5_9	0.017177614393105833	0.5884584434992528
mock_CHID1_5_11	0.07302560158312077	0.02103690079319462
