	psi_0.05	psi_0.06	psi_0.07	psi_0.08	psi_0.09	psi_0.1	psi_0.11	psi_0.12	psi_0.13	psi_0.14	psi_0.15	psi_0.16	psi_0.17	psi_0.18	psi_0.19	psi_0.2	psi_0.21	psi_0.22	psi_0.23	psi_0.24	psi_0.25	psi_0.26	psi_0.27	psi_0.28	psi_0.29	psi_0.3	psi_0.31	psi_0.32	psi_0.33	psi_0.34	psi_0.35	psi_0.36	psi_0.37	psi_0.38	psi_0.39	psi_0.4	psi_0.41	psi_0.42	psi_0.43	psi_0.44	psi_0.45	psi_0.46	psi_0.47	psi_0.48	psi_0.49	psi_0.5
0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
1	0.9991452991452991	0.9942076685746761	0.9974519632414369	0.9865422006714619	1.0	0.9929923568253087	0.995783603296391	0.9974786585365855	0.9937989349597005	0.9957729468599034	0.9905167080118414	0.9824943695013195	0.9891854560462661	0.991425087108014	0.9934149309035493	0.9915384441187793	0.9920053711720378	0.9845085207365909	0.9801361584418147	0.9911745742180526	0.9926744016744017	0.9914567956708625	0.9863473359792881	0.9905061312956049	0.9836837910401479	0.9812434323996189	0.9864391760288346	0.9883538123467528	0.9908993363192448	0.982645636259221	0.9862796771130103	0.9900271211087149	0.980111422491581	0.987769917527982	0.9875916490706621	0.9906613291953198	0.985789629441393	0.9819850748664474	0.9931042884990252	0.9901656006068035	0.9820104877814647	0.9864868564901854	0.9839726767778993	0.9887845122147447	0.9834513279656253	0.9830902023924749
2	0.9892123636869754	0.9904366914103307	0.9919968986317488	0.9891763740962826	0.9892262132617959	0.9857021303912686	0.985966283715032	0.9940319534528114	0.9849528586139287	0.9876732022705184	0.9844280475287542	0.9913025077088925	0.9844127962158872	0.9887884155076455	0.9816867833076014	0.9768806087237561	0.9782657383125515	0.9796303486496268	0.9742326150959799	0.974000671523794	0.9840725711084299	0.9746046153519085	0.9752562427164952	0.9746461803011158	0.9760114438353347	0.9660054877681288	0.9717076890822782	0.9739788900477109	0.9673142757871296	0.9763518583961087	0.9762964617490879	0.9785994963089664	0.9747256990302609	0.9769882115174237	0.9765689546128254	0.9778032648346253	0.976120730410774	0.9668447568238336	0.9693998214438982	0.9712954778681863	0.9698108447703562	0.9711699034280337	0.9728077257536164	0.9770793929330506	0.9794817379148832	0.9655792323339217
3	0.9946749473386161	0.9906167681274626	0.9867088823943864	0.9879063346699491	0.9924577266548843	0.9837897924982335	0.9807211966385663	0.9788862896474981	0.9832077066821575	0.9689283366559536	0.9741186936237977	0.9733992119005579	0.9836436264276831	0.9728862658172159	0.9725658246931339	0.9709863516278484	0.9685330126973773	0.9688680316371419	0.9713206909368491	0.974133525228417	0.9671759424193361	0.9627389931769501	0.9598806139042779	0.9702649119923613	0.9636327147447055	0.9697277257827961	0.9684633318491637	0.9616087602921322	0.9572619370939421	0.9525493683324882	0.957724108112643	0.9511932139901057	0.9589643938997165	0.9636695168562303	0.9648821001268595	0.9539885208878008	0.9552384535593447	0.9624247226446453	0.9642281109817162	0.9653254107880276	0.9635374026223533	0.9543908618997395	0.9541352839842511	0.9660167103313818	0.957358025895694	0.954609344137434
4	0.991864440272212	0.9861785948468176	0.9820313075589792	0.9746054572913394	0.9792902556205553	0.9759105039285233	0.975415544204315	0.9804106310430613	0.9751206261479695	0.9713021143886458	0.964428298487701	0.9610581618797313	0.960626694328772	0.968266563224493	0.9573492379241955	0.9685475293061555	0.9642881983884605	0.9565494530109347	0.9635260755310058	0.9579926570667711	0.9560205278904662	0.9590822664407415	0.9634345469630765	0.9508346283776199	0.9532286664142201	0.9473338799724444	0.9645460907098591	0.9539283946944271	0.9426205231070728	0.9511662612048717	0.9517055145800417	0.9526311514317523	0.9498040941926384	0.9548182339902066	0.9457310231217259	0.9509433122025504	0.9515291923752672	0.9442614174809341	0.9342267892816805	0.9463429609913657	0.9471573286695596	0.948207108127917	0.9462567548983531	0.9459632889364377	0.9470076123334238	0.9441878757990779
5	0.9878031932430594	0.9812097577934956	0.9814258318084659	0.9833017381278847	0.9735058107367845	0.9687929299267563	0.9651887656407229	0.9722890213905491	0.9700226520924188	0.9629302848855138	0.9608434387830972	0.9610367305669046	0.9563728157356867	0.9557724824129459	0.9501212103605837	0.9407070954413975	0.9485754353057735	0.9516562144798351	0.9440941525963134	0.9473727603097285	0.9517863737053907	0.9470204629173155	0.9453641154193604	0.9519681839708516	0.9455092760320141	0.9298544515652479	0.9372870046311896	0.9335079905335536	0.9247474975019643	0.9382747258621811	0.9449998148522166	0.9321043471862659	0.9264841531573589	0.9330018909968644	0.9336163188785433	0.931500125062044	0.924771529591755	0.9288323454668572	0.9271792584527295	0.9306444641170585	0.9292169919370552	0.9348115744138925	0.928654388756677	0.9302007002217041	0.9306675028637723	0.9285273608276453
6	0.9825214084779398	0.9781389293570414	0.9730644551281903	0.9713862311406788	0.9712916476814297	0.9687942000449214	0.9615962029667467	0.9534278094483941	0.9557915962334217	0.9557568456321517	0.95163726459145	0.9499701048806195	0.942737578790134	0.9463905909127903	0.9419887086132576	0.9420560888617425	0.941858793791011	0.9360433185864011	0.934468819315623	0.9358512551549948	0.9346330092162175	0.9357574957832854	0.9227796050000566	0.932263241659004	0.9265646348392919	0.9362671416754041	0.9284398223940246	0.9338060895150081	0.9268061182411375	0.9258473903268593	0.9128895446786489	0.9325180182510687	0.9157721807424044	0.9345413211054713	0.9180354148713763	0.9319686268501227	0.9177293077490433	0.9332508803052791	0.9192111651105056	0.9155361705587879	0.903996283509264	0.9187670419864772	0.9159519425451564	0.9186022776393662	0.9224024740188431	0.9295544787436978
7	0.9803161733478675	0.9746282955130746	0.9743833807941584	0.9713566206999472	0.9579325775914793	0.9606791162170232	0.9634572689407942	0.9488450463902398	0.9572180316161065	0.9449169718603225	0.9485116191850786	0.9491894077961612	0.9417995514679365	0.9499332120327184	0.9387217542708225	0.9181762938523598	0.9252516127912366	0.9254611533509638	0.9371655440099226	0.932020498821101	0.9194305338427693	0.9186347159581663	0.9250201287346678	0.9094077113824189	0.91157675048585	0.9204901765064165	0.9221135181678412	0.9022365527684111	0.9162126695409617	0.9160850488936005	0.9145712519218265	0.9228342193768849	0.907034319858432	0.9061441785581109	0.9054105289457027	0.9056694436686357	0.9042624918853777	0.911328671527373	0.8997964131516896	0.9122695552953435	0.8857692006730981	0.9030548965658294	0.907113869180555	0.9210287730576032	0.9130515427422569	0.9149820206196628
8	0.9763053131823386	0.9723433551398049	0.9704804979204027	0.9653462005819455	0.9558859866092466	0.9518718028459211	0.950137092905668	0.9506281255296114	0.9413656818616819	0.9281881209634348	0.9370365504791782	0.9324878809794946	0.9205250392913051	0.9333570992270421	0.9338361735651302	0.9195012781578332	0.9230296387993229	0.9131535083384373	0.9199605680858638	0.9222763227427817	0.8978319448636282	0.9039499654304872	0.9133065251072375	0.8988479284237294	0.9064021182295037	0.8946528129141439	0.9075981460074078	0.9024291863537953	0.9016230745610141	0.8867594821759426	0.8917781574451628	0.8987017371014723	0.9005429621238191	0.8954518623742638	0.884778752024968	0.8877696492030019	0.8875796549505764	0.8863200296152569	0.8842387414275062	0.88874381440506	0.8916984413275644	0.9104289480068137	0.8861658322585458	0.8834835629480555	0.8886591610760193	0.8865809005053082
9	0.971454503976658	0.9686926639442779	0.960979368627584	0.9558588530480924	0.951249975177241	0.9476890352090681	0.9490562131073509	0.9443892183574277	0.944502804163811	0.937945080726661	0.934823056313076	0.9246398532240889	0.9244621204335357	0.9223321064858395	0.9221827831654033	0.9174584559254508	0.9060653144387569	0.9097073147833405	0.9156521130922254	0.9065806128209636	0.8930480640524786	0.9059381380598185	0.9051019875566035	0.904672419315975	0.9015383374942356	0.8932034124333021	0.8822130260398581	0.8851054297915463	0.893872855506902	0.881360738846682	0.8871228709137243	0.8897618871696782	0.8687370778998912	0.8646878569858125	0.8719526031720056	0.8877146412970254	0.882926668688436	0.8841086309301472	0.8800533667924326	0.8840132112803313	0.8838167569189039	0.8713111131041639	0.8711824776481386	0.8773573580110005	0.879011866403913	0.8764332399956392
10	0.9722021831690608	0.9648651279919507	0.9640137232859117	0.9589902107602458	0.9531119894544505	0.9382679559491715	0.9439577414910493	0.9391784203350348	0.9294862138714189	0.9252122158814345	0.9236383492585059	0.9265352446363526	0.9137874341373161	0.9205535443521337	0.9147263646747631	0.9016873047992439	0.8854396985661622	0.9019839083634681	0.887117753594061	0.8846910828807489	0.8913275640025902	0.8886674761023448	0.8664855114016354	0.8861406044807302	0.8802120525711419	0.8732143689643838	0.8630320716035116	0.8876272127803577	0.8655431748734851	0.873865561890025	0.8789882845687848	0.8867101482505496	0.8768556253077777	0.891477368802127	0.8723969403377811	0.8668413564661243	0.8514785590322156	0.8698408846072428	0.8603768577004713	0.8517190284698327	0.8437920684008261	0.8533938558651729	0.8781991259551418	0.846305404757108	0.8690478130600167	0.8667925855998084
11	0.9658317427636387	0.9590321942328048	0.9527092610829373	0.959077365228012	0.9488430393602442	0.9385099203739189	0.9388145428101827	0.9299934834898005	0.9183849846608876	0.916725830701436	0.9149791217662666	0.9184286929352562	0.9018279821447408	0.8994199219755573	0.8930227571258376	0.901462122663745	0.8918309438959873	0.8940069084227271	0.8660979274006313	0.8891527615872029	0.8954408635762825	0.8716064963861493	0.8752536461856598	0.8751911516618843	0.8701601373651454	0.8763323125715223	0.864822663530918	0.8704204968953064	0.8548217921194047	0.8639804377279501	0.8608277668045118	0.862602017574533	0.8537060797561435	0.847344058192771	0.8542515571823739	0.8521316828187726	0.867787325948517	0.8478272157663707	0.8621109835232914	0.8674131758203117	0.8666362321429041	0.8576433535674676	0.8478146582320795	0.8544124036873366	0.8506867077904823	0.8249859370393504
